work_id,recommendation_date,recommended_amount,raw_additional_status
WS/MP019/2023-2024/48268-Lighting of public spaces,09-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/48269-Lighting of public spaces,09-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/48281-Lighting of public spaces,09-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/48282-Lighting of public spaces,09-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/48283-Lighting of public spaces,09-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/48284-Lighting of public spaces,09-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/48285-Lighting of public spaces,09-Nov-2023,119000.78,22-Feb-2024
WS/MP196/2023-2024/48317-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48318-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48319-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48320-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48321-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48322-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48323-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48324-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48325-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48326-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48327-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48328-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48329-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48330-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48331-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
WS/MP196/2023-2024/48332-Purchase of books and periodicals for libraries/digitization of library books,09-Nov-2023,50000.0,12-Feb-2024
NA-Installing tube-wells and borewells,09-Nov-2023,3.89,nan
WS/MP019/2023-2024/48345-Lighting of public spaces,10-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/48346-Lighting of public spaces,10-Nov-2023,700000.0,22-Feb-2024
"WS/MP019/2023-2024/48353-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Nov-2023,1000000.0,22-Feb-2024
WS/MP019/2023-2024/48381-Construction of additional rooms and halls in the existing public and community building,10-Nov-2023,4989621.58,22-Feb-2024
WS/MP019/2023-2024/48382-Lighting of public spaces,10-Nov-2023,700000.0,23-Feb-2024
WS/MP019/2023-2024/48383-Construction of culverts and bridges,10-Nov-2023,1000000.0,22-Feb-2024
WS/MP019/2023-2024/48384-Lighting of public spaces,10-Nov-2023,119001.0,22-Feb-2024
WS/MP019/2023-2024/48385-Lighting of public spaces,10-Nov-2023,119001.0,22-Feb-2024
WS/MP019/2023-2024/48414-Lighting of public spaces,10-Nov-2023,696512.9,22-Feb-2024
WS/MP078/2025-2026/48420-Construction of community centers and community halls,10-Nov-2023,200000.0,24-Apr-2025
WS/MP078/2023-2024/48492-Providing drains and gutters for public drainage,10-Nov-2023,300000.0,15-Jan-2024
WS/MP078/2023-2024/48494-Street lights,10-Nov-2023,100000.0,15-Jan-2024
"WS/MP078/2024-2025/48495-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Nov-2023,100000.0,24-Oct-2024
"WS/MP078/2025-2026/48496-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Nov-2023,100000.0,19-Jun-2025
"WS/MP078/2025-2026/48498-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Nov-2023,100000.0,18-Nov-2025
"WS/MP019/2023-2024/48505-Construction of roads, link roads, pathways or any other road with or without drainage system",10-Nov-2023,997046.0,22-Feb-2024
WS/MP019/2023-2024/48506-Lighting of public spaces,10-Nov-2023,476002.64,22-Feb-2024
WS/MP019/2023-2024/48507-Construction of additional rooms and halls in the existing public and community building,10-Nov-2023,2500000.0,22-Feb-2024
WS/MP019/2023-2024/48508-Construction of additional rooms and halls in the existing public and community building,10-Nov-2023,2500000.0,22-Feb-2024
WS/MP019/2023-2024/48509-Improvement of electricity distribution infrastructure,10-Nov-2023,130000.0,22-Feb-2024
WS/MP019/2023-2024/48512-Installing community drinking water plants,10-Nov-2023,492189.6,22-Feb-2024
WS/MP019/2023-2024/48513-Lighting of public spaces,10-Nov-2023,119000.66,22-Feb-2024
WS/MP019/2023-2024/48514-Lighting of public spaces,10-Nov-2023,119000.66,22-Feb-2024
WS/MP019/2023-2024/48515-Lighting of public spaces,10-Nov-2023,119000.88,22-Feb-2024
WS/MP019/2023-2024/48516-Installing community drinking water plants,10-Nov-2023,500000.0,23-Feb-2024
WS/MP019/2023-2024/48517-Construction of culverts and bridges,10-Nov-2023,998126.42,22-Feb-2024
WS/MP019/2023-2024/48518-Construction of culverts and bridges,10-Nov-2023,994260.63,22-Feb-2024
WS/MP019/2023-2024/48563-Construction of culverts and bridges,10-Nov-2023,999167.61,22-Feb-2024
WS/MP019/2023-2024/48564-Lighting of public spaces,10-Nov-2023,700000.0,22-Feb-2024
WS/MP019/2023-2024/48565-Lighting of public spaces,10-Nov-2023,700000.0,22-Feb-2024
WS/MP019/2023-2024/48567-Improvement of electricity distribution infrastructure,10-Nov-2023,170000.0,22-Feb-2024
WS/MP019/2023-2024/48568-Improvement of electricity distribution infrastructure,10-Nov-2023,130000.0,22-Feb-2024
WS/MP019/2023-2024/48569-Lighting of public spaces,10-Nov-2023,700000.0,22-Feb-2024
WS/MP081/2023-2024/48699-Construction of additional rooms and halls in the existing public and community building,10-Nov-2023,700000.0,21-Dec-2023
WS/MP081/2023-2024/48700-Construction of footpaths and pedestrian ways,10-Nov-2023,500000.0,21-Dec-2023
WS/MP081/2023-2024/48701-Construction of public libraries and reading rooms,10-Nov-2023,1100000.0,21-Dec-2023
"WS/MP019/2023-2024/49038-Construction of roads, link roads, pathways or any other road with or without drainage system",13-Nov-2023,1000000.0,22-Feb-2024
WS/MP019/2023-2024/49039-Construction of culverts and bridges,13-Nov-2023,1500000.0,22-Feb-2024
WS/MP019/2023-2024/49040-Construction of culverts and bridges,13-Nov-2023,1500000.0,22-Feb-2024
"WS/MP019/2023-2024/49041-Construction of roads, link roads, pathways or any other road with or without drainage system",13-Nov-2023,1000000.0,22-Feb-2024
WS/MP019/2023-2024/49042-Improvement of electricity distribution infrastructure,13-Nov-2023,100000.0,22-Feb-2024
WS/MP019/2023-2024/49043-Lighting of public spaces,13-Nov-2023,119000.66,22-Feb-2024
WS/MP019/2023-2024/49044-Improvement of electricity distribution infrastructure,13-Nov-2023,200000.0,22-Feb-2024
WS/MP019/2023-2024/49045-Lighting of public spaces,13-Nov-2023,700000.0,22-Feb-2024
WS/MP019/2023-2024/49046-Lighting of public spaces,13-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/49049-Lighting of public spaces,13-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/49050-Lighting of public spaces,13-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/49051-Lighting of public spaces,13-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/49052-Lighting of public spaces,13-Nov-2023,119000.66,22-Feb-2024
"WS/MP019/2023-2024/49053-Construction of roads, link roads, pathways or any other road with or without drainage system",13-Nov-2023,964310.0,22-Feb-2024
WS/MP019/2023-2024/49054-Installing community drinking water plants,13-Nov-2023,492190.0,22-Feb-2024
WS/MP019/2023-2024/49055-Installing community drinking water plants,13-Nov-2023,492190.0,22-Feb-2024
WS/MP019/2023-2024/49056-Installing community drinking water plants,13-Nov-2023,492190.0,22-Feb-2024
WS/MP019/2023-2024/49057-Lighting of public spaces,13-Nov-2023,700000.0,22-Feb-2024
"WS/MP019/2023-2024/49058-Construction of roads, link roads, pathways or any other road with or without drainage system",13-Nov-2023,997189.0,22-Feb-2024
WS/MP019/2023-2024/49060-Lighting of public spaces,13-Nov-2023,698778.0,22-Feb-2024
WS/MP019/2023-2024/49061-Lighting of public spaces,13-Nov-2023,698638.0,22-Feb-2024
WS/MP019/2023-2024/49062-Lighting of public spaces,13-Nov-2023,698252.0,22-Feb-2024
WS/MP019/2023-2024/49063-Lighting of public spaces,13-Nov-2023,745233.0,22-Feb-2024
WS/MP019/2023-2024/49080-Lighting of public spaces,13-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/49081-Lighting of public spaces,13-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/49082-Lighting of public spaces,13-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/49083-Lighting of public spaces,13-Nov-2023,119001.0,22-Feb-2024
WS/MP019/2023-2024/49085-Improvement of electricity distribution infrastructure,13-Nov-2023,150000.0,22-Feb-2024
WS/MP019/2023-2024/49086-Lighting of public spaces,13-Nov-2023,238001.32,22-Feb-2024
WS/MP019/2023-2024/49087-Improvement of electricity distribution infrastructure,13-Nov-2023,200000.0,22-Feb-2024
WS/MP019/2023-2024/49088-Improvement of electricity distribution infrastructure,13-Nov-2023,200000.0,22-Feb-2024
WS/MP019/2023-2024/49089-Improvement of electricity distribution infrastructure,13-Nov-2023,300000.0,22-Feb-2024
WS/MP019/2023-2024/49090-Lighting of public spaces,13-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/49091-Lighting of public spaces,13-Nov-2023,119001.0,22-Feb-2024
WS/MP019/2023-2024/49092-Lighting of public spaces,13-Nov-2023,696581.14,22-Feb-2024
WS/MP019/2023-2024/49093-Lighting of public spaces,13-Nov-2023,696512.9,22-Feb-2024
WS/MP019/2023-2024/49094-Lighting of public spaces,13-Nov-2023,696581.14,22-Feb-2024
WS/MP019/2023-2024/49095-Lighting of public spaces,13-Nov-2023,696581.14,22-Feb-2024
WS/MP019/2023-2024/49096-Lighting of public spaces,13-Nov-2023,696581.14,22-Feb-2024
WS/MP019/2023-2024/49097-Lighting of public spaces,13-Nov-2023,696581.14,22-Feb-2024
WS/MP019/2023-2024/49098-Lighting of public spaces,13-Nov-2023,696580.34,22-Feb-2024
WS/MP019/2023-2024/49099-Lighting of public spaces,13-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/49100-Lighting of public spaces,13-Nov-2023,492189.6,22-Feb-2024
"WS/MP019/2023-2024/49101-Construction of roads, link roads, pathways or any other road with or without drainage system",13-Nov-2023,996642.69,22-Feb-2024
WS/MP019/2023-2024/49102-Construction of culverts and bridges,13-Nov-2023,993123.35,22-Feb-2024
WS/MP019/2023-2024/49266-Lighting of public spaces,14-Nov-2023,700000.0,23-Feb-2024
WS/MP019/2023-2024/49267-Construction of culverts and bridges,14-Nov-2023,999557.0,22-Feb-2024
"WS/MP019/2023-2024/49268-Construction of roads, link roads, pathways or any other road with or without drainage system",14-Nov-2023,1000000.0,22-Feb-2024
WS/MP019/2023-2024/49269-Lighting of public spaces,14-Nov-2023,119001.0,22-Feb-2024
WS/MP019/2023-2024/49270-Lighting of public spaces,14-Nov-2023,119000.66,22-Feb-2024
WS/MP019/2023-2024/49271-Lighting of public spaces,14-Nov-2023,700000.0,26-Feb-2024
WS/MP019/2023-2024/49272-Lighting of public spaces,14-Nov-2023,119000.78,22-Feb-2024
WS/MP019/2023-2024/49273-Lighting of public spaces,14-Nov-2023,119000.66,22-Feb-2024
WS/MP019/2023-2024/49274-Lighting of public spaces,14-Nov-2023,696512.9,22-Feb-2024
WS/MP019/2023-2024/49322-Lighting of public spaces,14-Nov-2023,700000.0,22-Feb-2024
WS/MP019/2023-2024/49323-Lighting of public spaces,14-Nov-2023,700000.0,22-Feb-2024
WS/MP019/2023-2024/49324-Lighting of public spaces,14-Nov-2023,700000.0,22-Feb-2024
WS/MP019/2023-2024/49325-Lighting of public spaces,14-Nov-2023,119001.0,22-Feb-2024
WS/MP019/2023-2024/49326-Lighting of public spaces,14-Nov-2023,696512.9,22-Feb-2024
"WS/MP001/2023-2024/49366-Construction of roads, link roads, pathways or any other road with or without drainage system",14-Nov-2023,870958.0,01-Dec-2023
WS/MP140/2023-2024/49610-Purchase of mobile water tankers,16-Nov-2023,336300.0,03-Jan-2024
"WS/MP189/2023-2024/49624-Construction of roads, link roads, pathways or any other road with or without drainage system",16-Nov-2023,4017571.0,30-Jan-2024
WS/MP189/2023-2024/49634-Construction of rooms and halls in school and colleges,16-Nov-2023,2000000.0,14-Mar-2024
WS/MP847/2023-2024/49788-Construction of rooms and halls in school and colleges,16-Nov-2023,2000000.0,03-Jan-2024
WS/MP202/2023-2024/49789-Lighting of public spaces,16-Nov-2023,631900.0,23-Nov-2023
WS/MP847/2023-2024/50288-Construction of rooms and halls in school and colleges,18-Nov-2023,1500000.0,09-Jan-2024
"WS/MP084/2023-2024/50291-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Nov-2023,498900.0,15-Mar-2024
"WS/MP084/2023-2024/50293-Construction of roads, link roads, pathways or any other road with or without drainage system",18-Nov-2023,497900.0,15-Mar-2024
"WS/MP053/2023-2024/50996-Construction of roads, link roads, pathways or any other road with or without drainage system",21-Nov-2023,395710.0,20-Jan-2024
"WS/MP053/2023-2024/50997-Construction of roads, link roads, pathways or any other road with or without drainage system",21-Nov-2023,390226.0,20-Jan-2024
WS/MP202/2023-2024/51108-Improvement of electricity distribution infrastructure,21-Nov-2023,80600.0,04-Dec-2023
WS/MP139/2023-2024/52649-Construction of buildings for crèches and anganwadies,24-Nov-2023,1984940.0,05-Dec-2023
"WS/MP078/2023-2024/52819-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Nov-2023,200000.0,07-Mar-2024
WS/MP078/2023-2024/52830-Construction of community centers and community halls,25-Nov-2023,500000.0,30-Dec-2023
"WS/MP078/2023-2024/52837-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Nov-2023,500000.0,01-Dec-2023
"WS/MP078/2023-2024/52967-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Nov-2023,100000.0,10-Jan-2024
"WS/MP078/2025-2026/52968-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Nov-2023,100000.0,23-May-2025
"WS/MP078/2024-2025/52971-Construction of roads, link roads, pathways or any other road with or without drainage system",25-Nov-2023,100000.0,05-Mar-2025
WS/MP078/2023-2024/52990-Construction of community centers and community halls,25-Nov-2023,400000.0,27-Feb-2024
WS/MP078/2023-2024/52992-Construction of community centers and community halls,25-Nov-2023,400000.0,14-Mar-2024
